Time,DBUK1,DCLY,DFHM,DGRN,DHOC,DWCH,DWCC,DWBD,DMTC,DWPK,DWWK,DWHW,DLWG,DNOT,DSGM,DTDF,DBLK,DDAG,DDFS,DGES,DGUM,DWDS,DSEA,DSMY,DSTK,DTOW,DWAR,DLAU
2018-01-01 00:00,0.387722222222222,0.207635416666667,0.447711805555556,0.27915625,0.325822916666667,NaN,0.290631944444444,NaN,0.245979166666667,NaN,0.439736111111111,0.277034722222222,0.317982638888889,0.460934027777778,0.147638888888889,0.30190625,0.384149305555556,0.111555555555556,NaN,0.179701388888889,0.115003472222222,0.236173611111111,0.145326388888889,0.303631944444444,0.113135416666667,0.256024305555556,0.0820173611111111,0.169940972222222
2018-01-02 00:00,0.381520833333333,0.156888888888889,0.445336805555555,0.272857638888889,0.3063125,NaN,0.206246527777778,NaN,0.176100694444444,NaN,0.428677083333333,0.288659722222222,0.307444444444444,0.443791666666667,0.142201388888889,0.300048611111111,0.378958333333333,0.0819791666666667,NaN,0.177590277777778,0.07828125,0.236423611111111,0.0952118055555555,0.302520833333333,0.0712534722222222,0.246097222222222,0.0600590277777778,0.165496527777778
2018-01-03 00:00,0.374572916666667,0.142767361111111,0.440642361111111,0.26284375,0.291149305555556,NaN,0.160899305555556,NaN,0.134482638888889,NaN,0.415888888888889,0.288878472222222,0.298541666666667,0.427652777777778,0.137489583333333,0.29946875,0.372375,0.0780347222222222,NaN,0.174086805555556,0.0694131944444444,0.236236111111111,0.0850729166666667,0.301395833333333,0.06078125,0.238333333333333,0.0577604166666667,0.158256944444444
2018-01-04 00:00,0.369399305555556,0.143479166666667,0.435208333333333,0.257010416666667,0.284489583333333,NaN,0.148239583333333,NaN,0.129822916666667,NaN,0.404527777777778,0.281427083333333,0.291284722222222,0.415989583333333,0.139975694444444,0.298208333333333,0.366986111111111,0.0946423611111111,NaN,0.172027777777778,0.0908298611111111,0.235260416666667,0.0929513888888889,0.300128472222222,0.0718090277777778,0.236,0.06359375,0.162621527777778
2018-01-05 00:00,0.365704861111111,0.139114583333333,0.432142361111111,0.256197916666667,0.284909722222222,NaN,0.148694444444444,NaN,0.133934027777778,NaN,0.398163194444444,0.277239583333333,0.286517361111111,0.408760416666667,0.14028125,0.295822916666667,0.366,0.105211805555556,NaN,0.172,0.11753125,0.234756944444444,0.0925138888888889,0.299565972222222,0.0925,0.234878472222222,0.0676006944444445,0.166743055555555
2018-01-06 00:00,0.35890625,0.128194444444444,0.43046875,0.250704861111111,0.285184027777778,NaN,0.144670138888889,NaN,0.128954861111111,NaN,0.389170138888889,0.264475694444444,0.279951388888889,0.397072916666667,0.136388888888889,0.293951388888889,0.366902777777778,0.117649305555556,NaN,0.171725694444444,0.135489583333333,0.234020833333333,0.0881284722222222,0.299163194444445,0.109944444444444,0.228128472222222,0.0690416666666666,0.164756944444444
2018-01-07 00:00,0.35075,0.121034722222222,0.427815972222222,0.239583333333333,0.283836805555556,0.497664814814815,0.139381944444444,NaN,0.122114583333333,NaN,0.377496527777778,0.247496527777778,0.270635416666667,0.383482638888889,0.133097222222222,0.2918125,0.366677083333333,0.125545138888889,NaN,0.171,0.133670138888889,0.233947916666667,0.084375,0.298975694444445,0.112993055555556,0.21746875,0.0700416666666667,0.161177083333333
2018-01-08 00:00,0.343986111111111,0.12215625,0.423927083333334,0.230208333333333,0.281111111111111,0.493371527777778,0.137163194444444,NaN,0.119857638888889,NaN,0.365479166666667,0.234111111111111,0.261375,0.371003472222222,0.133756944444444,0.290065972222222,0.365652777777778,0.130472222222222,NaN,0.170246527777778,0.130395833333333,0.233,0.0832291666666666,0.298704861111111,0.111204861111111,0.209704861111111,0.0712743055555555,0.157729166666667
2018-01-09 00:00,0.341204861111111,0.131121527777778,0.421753472222222,0.227170138888889,0.291805555555556,0.491767361111111,0.141215277777778,NaN,0.124836805555556,NaN,0.358465277777778,0.227184027777778,0.255565972222222,0.364100694444444,0.141916666666667,0.287972222222222,0.367399305555556,0.204739583333333,NaN,0.173753472222222,0.158076388888889,0.232996527777778,0.0942604166666666,0.298211805555556,0.125083333333333,0.211927083333333,0.0905104166666667,0.17765625
2018-01-10 00:00,0.347350694444444,0.136017361111111,0.427944444444444,0.230149305555556,0.329392361111111,0.493548611111111,0.149913194444444,NaN,0.129538194444444,NaN,0.357493055555555,0.224194444444444,0.255041666666667,0.362038194444445,0.151760416666667,0.286975694444444,0.382458333333333,0.253916666666667,NaN,0.205552083333333,0.191291666666667,0.234378472222222,0.109815972222222,0.304350694444444,0.145375,0.220114583333333,0.134951388888889,0.209427083333333
2018-01-11 00:00,0.351920138888889,0.148357638888889,0.430638888888889,0.23246875,0.337725694444444,0.497560185185185,0.159451388888889,NaN,0.138708333333333,NaN,0.357614583333333,0.210847222222222,0.256930555555556,0.362451388888889,0.166684027777778,0.2954375,0.405555555555556,0.287111111111111,NaN,0.244802083333333,0.224559027777778,0.238538194444444,0.135590277777778,0.314666666666667,0.200961805555556,0.22634375,0.19525,0.200260416666667
2018-01-12 00:00,0.396892857142857,0.187232638888889,0.441134444444444,0.248503472222222,0.373270833333333,NaN,0.205892361111111,NaN,0.158694444444444,NaN,0.373260416666667,0.231739583333333,0.26665625,0.372371527777778,0.248466666666667,0.36325,0.391885416666667,0.260142361111111,NaN,0.233295138888889,0.197885416666667,0.243815972222222,0.261763888888889,0.315388888888889,0.220930555555556,0.244131944444444,0.370684027777778,0.189038194444444
2018-01-13 00:00,NaN,0.449089371980676,0.482518181818182,0.303680555555556,0.408541666666667,NaN,0.416034722222222,NaN,0.235708333333333,NaN,0.433586805555556,0.309166666666667,0.307458333333333,0.435413194444444,NaN,0.440659722222222,0.3733125,0.265086805555556,NaN,0.228600694444445,0.200541666666667,0.26746875,0.265961805555556,0.324326388888889,0.197875,0.316899305555556,0.298868055555556,0.211670138888889
2018-01-14 00:00,0.467267361111111,0.378409722222222,0.47446875,0.292253472222222,0.397878472222222,NaN,0.406541666666667,NaN,0.28425,NaN,0.442520833333333,0.306826388888889,0.313170138888889,0.467333333333333,NaN,0.473961805555556,0.39521875,0.236291666666667,NaN,0.221489583333333,0.188222222222222,0.275336805555556,0.260979166666667,0.320607638888889,0.1834375,0.301965277777778,0.226576388888889,0.199732638888889
2018-01-15 00:00,0.444989583333333,0.331885416666667,0.469902777777778,0.283350694444444,0.37746875,NaN,0.376677083333333,NaN,0.292402777777778,NaN,0.445618055555556,0.305159722222222,0.311677083333333,0.470048611111111,0.370829861111111,0.489090277777778,0.401652777777778,0.206131944444444,NaN,0.216125,0.172246527777778,0.274986111111111,0.249225694444445,0.312864583333333,0.165725694444444,0.284510416666667,0.201850694444444,0.193364583333333
2018-01-16 00:00,0.43228125,0.325538194444444,0.466586805555556,0.278017361111111,0.37546875,NaN,0.380940972222222,NaN,0.295565972222222,NaN,0.446583333333333,0.29990625,0.310809027777778,0.467586805555556,0.328690972222222,0.489524305555556,0.401295138888889,0.213361111111111,NaN,0.212489583333333,0.175131944444444,0.271052083333333,0.251402777777778,0.310541666666666,0.165142361111111,0.277434027777778,0.202760416666667,0.190451388888889
2018-01-17 00:00,0.42759375,0.346277777777778,0.470138888888889,0.277465277777778,0.386635416666667,NaN,0.394989583333333,NaN,0.297607638888889,NaN,0.446083333333333,0.292565972222222,0.310034722222222,0.467,0.360375,0.482920138888889,0.396628472222222,0.207378472222222,NaN,0.210006944444444,0.173090277777778,0.268184027777778,0.250850694444444,0.309326388888889,0.168190972222222,0.277,0.203083333333333,0.186222222222222
2018-01-18 00:00,0.423322916666667,0.356774305555555,0.470614583333333,0.279017361111111,0.384871527777778,NaN,0.400361111111111,NaN,0.303079861111111,NaN,0.446989583333333,0.291760416666667,0.309951388888889,0.466819444444444,0.402090277777778,0.486791666666667,0.398802083333333,0.192829861111111,NaN,0.207798611111111,0.163503472222222,0.2685625,0.239586805555556,0.308472222222222,0.159118055555556,0.277034722222222,0.188680555555556,0.184913194444444
2018-01-19 00:00,0.414142361111111,0.331357638888889,0.4730625,0.279177083333333,0.381986111111111,NaN,0.388934027777778,NaN,0.302069444444444,NaN,0.444430555555555,0.290979166666667,0.307388888888889,0.465298611111111,0.390861111111111,0.490913194444444,0.399947916666667,0.183965277777778,NaN,0.204388888888889,0.159361111111111,0.2675,0.231541666666667,0.308052083333333,0.152277777777778,0.272982638888889,0.179423611111111,0.182638888888889
2018-01-20 00:00,0.408388888888889,0.323,0.471048611111111,0.285972222222222,0.386173611111111,NaN,0.385118055555556,NaN,0.302,NaN,0.440642361111111,0.284270833333333,0.30428125,0.463763888888889,0.411621527777778,0.490333333333333,0.398753472222222,0.185590277777778,NaN,0.201934027777778,0.160392361111111,0.26575,0.233225694444444,0.307267361111111,0.152145833333333,0.270055555555555,0.180902777777778,0.180829861111111
2018-01-21 00:00,0.406413194444444,0.334645833333333,0.467527777777778,0.294888888888889,0.385996527777778,NaN,0.391385416666667,NaN,0.309392361111111,NaN,0.440065972222222,0.282048611111111,0.303,0.462958333333333,0.455375,0.480677083333333,0.395197916666667,0.18478125,NaN,0.200079861111111,0.159784722222222,0.263423611111111,0.234909722222222,0.306305555555556,0.152159722222222,0.271659722222222,0.180142361111111,0.178541666666667
2018-01-22 00:00,0.408614583333333,0.364972222222222,0.457083333333333,0.289934027777778,0.38478125,NaN,0.407694444444445,NaN,0.315253472222222,NaN,0.439996527777778,0.2823125,0.303,0.462364583333333,0.482235227272727,0.466913194444444,0.385350694444445,0.179680555555556,NaN,0.195215277777778,0.15534375,0.257152777777778,0.228128472222222,0.306,0.147069444444444,0.281597222222222,0.173788194444444,0.173822916666667
2018-01-23 00:00,0.448659722222222,0.401420138888889,0.463736111111111,0.290510416666667,0.394006944444444,NaN,NaN,NaN,0.370677083333333,NaN,0.446903846153846,0.311378472222222,0.3153125,0.470114583333333,NaN,0.464013888888889,0.380927083333333,0.214975694444444,NaN,0.194708333333333,0.182378472222222,0.257489583333333,0.232621527777778,0.310708333333333,0.17015625,0.299336805555556,0.226434027777778,0.188517361111111
2018-01-24 00:00,0.461458333333333,0.392354166666667,0.460145833333333,0.291003472222222,0.400670138888889,NaN,NaN,NaN,0.360815972222222,NaN,0.485163203463203,0.324388888888889,0.325253472222222,0.4884375,NaN,0.469850694444444,0.388715277777778,0.242409722222222,NaN,0.209743055555555,0.193180555555556,0.2786875,0.241885416666667,0.311868055555555,0.187871527777778,0.304600694444444,0.246027777777778,0.2020625
2018-01-25 00:00,0.449565972222222,0.376784722222222,0.456670138888889,0.289163194444444,0.392493055555556,NaN,0.476701388888889,NaN,0.346010416666667,NaN,0.471826388888889,0.313434027777778,0.322243055555556,0.492253472222222,NaN,0.478965277777778,0.392180555555556,0.216371527777778,NaN,0.208604166666667,0.178670138888889,0.27584375,0.239760416666667,0.30925,0.174635416666667,0.297625,0.207958333333333,0.193163194444445
2018-01-26 00:00,0.442034722222222,0.357578914141414,0.45740625,0.287,0.386395833333333,NaN,0.445256944444444,NaN,0.328798611111111,NaN,0.460875,0.307513888888889,0.322003472222222,0.492173611111111,0.478013888888889,0.487982638888889,0.394513888888889,0.197225694444444,NaN,0.206336805555556,0.169597222222222,0.275388888888889,0.235454861111111,0.307545138888889,0.164625,0.291729166666667,0.196336805555556,0.18975
2018-01-27 00:00,0.437503472222222,0.34925,0.455597222222222,0.28246875,0.381902777777778,NaN,0.435923611111111,NaN,0.316461805555556,NaN,0.454961805555555,0.301996527777778,0.322027777777778,0.4888125,0.464798611111111,0.4853125,0.392013888888889,0.193225694444444,NaN,0.202541666666667,0.166579861111111,0.271506944444444,0.232722222222222,0.3069375,0.160892361111111,0.28978125,0.190520833333333,0.1855625
